rank,doc_id,filename,tier_final,comp_final,robust_t1,avg_score_carefirst,avg_score_ai_governance,avg_score_intersection,avg_score_evidentiary,intersection_clipped,contested,comp_claude,tier_claude,comp_gpt,tier_gpt,original_path
690,8d7d0b87b2013b40346daa5f3c970af30a50b3f1bebd9ee7f47da39e0ed15e1a,2022-05-17_169099_Ordinance_Board_Letter_22-1737_169099.pdf,2,4.25,False,9.0,1.0,2.0,7.0,False,False,5.35,2,3.15,3,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2022-05-17_169099_Ordinance_Board_Letter_22-1737_169099.pdf
691,8da1d13206d5bb5aa62f3fc1e7a9ecaab3f27e9e69e1a90ce7116459053a5932,2022-05-03_168694_ORDI_22-1737_168694.pdf,2,4.25,False,9.0,1.0,2.0,7.0,False,False,5.35,2,3.15,3,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2022-05-03_168694_ORDI_22-1737_168694.pdf
692,a37f7c0d5ef3df3df729cf342ab174b5b26d80a84aec1b3bddc1eac131a970f0,2023-05-10_180371_Public_CommentCorrespondence_23-1799_180371.pdf,2,4.25,False,7.0,1.5,3.5,6.0,False,True,5.8,2,2.7,3,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2023-05-10_180371_Public_CommentCorrespondence_23-1799_180371.pdf
693,d0b23bfd90fba93a5b7a62666c7907fd2dfbcdd5b89dd8f2d768794b64075d84,2023-10-17_185172_Motion_by_Supervisors_Barger_and_Hahn_23-3838_185172.pdf,2,4.25,False,9.5,1.0,2.5,5.0,False,False,4.95,2,3.55,2,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2023-10-17_185172_Motion_by_Supervisors_Barger_and_Hahn_23-3838_185172.pdf
694,d2a624d4f34b8993e93fc3cb1146d9b75decaff04df5d4e965fcc73be9674d48,2025-01-14_01-14-25_Board_Meeting_Transcript_C_1175897.pdf,2,4.25,False,4.5,4.0,3.5,6.0,False,True,0.7,4,7.8,1,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_analysis_docs\2025-01-14_01-14-25_Board_Meeting_Transcript_C_1175897.pdf
695,d8e4591660d8a409d84b1038a9efe88b6c52ea44fd1bc5f6881f130d95e94bf1,2024-06-18_191604_Motion_by_Supervisors_Solis_and_Horvath_24-1841_191604.pdf,2,4.25,False,4.0,2.0,4.0,9.0,False,False,4.2,2,4.3,2,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2024-06-18_191604_Motion_by_Supervisors_Solis_and_Horvath_24-1841_191604.pdf
696,e48bb0ed8d69d09fc705b33c890094986d67eb27e0bf78f6e84406df50beee36,2025-03-11_200848_Board_Letter_25-1199_200848.pdf,2,4.25,False,5.0,3.0,3.0,8.0,False,False,4.65,2,3.85,2,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2025-03-11_200848_Board_Letter_25-1199_200848.pdf
697,f12042944769421bf363f3699bbcf5c6a77000db868f93425ddf576317bc56ca,2025-02-11_201400_Operations_Cluster_Meeting_Agenda_25-0008_201400.pdf,2,4.25,False,4.0,5.0,2.5,7.5,False,True,6.25,1,2.25,3,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2025-02-11_201400_Operations_Cluster_Meeting_Agenda_25-0008_201400.pdf
698,f3327d425833085dccb139e8de8a07bea84b57d2596f650a3d64469e8c2cbe38,2022-09-06_172111_Board_Letter_22-3158_172111.pdf,2,4.25,False,7.0,1.0,3.0,8.0,False,False,3.8,2,4.7,2,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2022-09-06_172111_Board_Letter_22-3158_172111.pdf
699,77f9200c9bb63925ed60587f9a01ec14e8fadf7c523f6d6c1483493d907173a7,2026-02-09_212180_Board_Letter_26-0854_212180.pdf,2,4.25,False,0,10,2,7,False,False,4.25,2,,,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2026-02-09_212180_Board_Letter_26-0854_212180.pdf
700,094a6602fb0903896108cc147693754a3f137ed749aa5e6b1e560221338c5f06,2024-08-06_194157_Public_CommentCorrespondence_24-3271_194157.pdf,2,4.25,False,10,0,2,7,False,False,,,4.25,2,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2024-08-06_194157_Public_CommentCorrespondence_24-3271_194157.pdf
701,e76c56a07fc97e3e0ded3ba4f72f8811a36dd334d52cc4138aedc4ff0878f09e,2022-09-27_172887_Motion_by_Supervisor_Mitchell_22-3473_172887.pdf,2,4.225,False,9.0,1.0,3.0,4.5,True,False,5.75,2,4.1,2,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2022-09-27_172887_Motion_by_Supervisor_Mitchell_22-3473_172887.pdf
702,862601d3599e50f499433ab9035ba7d2ebcf5c7403327588fcc99b82af9aed6b,2022-02-15_166338_HJM_Motion_22-0823_166338.pdf,2,4.225,False,9.0,0.5,2.5,6.5,True,False,5.25,2,4.25,2,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2022-02-15_166338_HJM_Motion_22-0823_166338.pdf
703,2bfb61558af0a0559a69c1a9bdce5fe584895a704e1eeed1c4fbacbdbc114350,2024-12-03_197840_Motion_by_Supervisors_Horvath_and_Hahn_24-5607_197840.pdf,2,4.225,False,6.0,1.5,3.5,7.5,True,False,5.2,2,3.95,2,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2024-12-03_197840_Motion_by_Supervisors_Horvath_and_Hahn_24-5607_197840.pdf
704,0c4fee7317a4499b9488cd6df35e7204bdfc091ce45fb71812c28cec9d4ab403,2025-01-28_201139_Board_Letter_25-0575_201139.pdf,2,4.225,False,4.0,5.5,4.0,3.0,False,True,2.35,3,6.1,1,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2025-01-28_201139_Board_Letter_25-0575_201139.pdf
705,28ae49ea67874ab87a741c091c28fbe7eec6b3fe7d1595181ca9f72b39768be0,2025-05-27_05-27-25_Board_Meeting_Transcript_1185407.pdf,2,4.225,False,3.5,6.5,3.0,4.5,False,True,1.65,3,6.8,1,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_analysis_docs\2025-05-27_05-27-25_Board_Meeting_Transcript_1185407.pdf
706,4b6b80a6a956da9d8df9059ff769ecd5b8a67774e0ecc9f485b3a962dfadbfce,2023-10-17_185510_SOP_23-3806_185510.pdf,2,4.225,False,7.5,2.5,3.0,4.5,False,True,2.4,3,6.05,1,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2023-10-17_185510_SOP_23-3806_185510.pdf
707,77f551fca78f2f869379f7db292a9fd579c72ff7deca2610ee39296664f5d2bb,2025-03-25_201396_Report_08-1665_201396.pdf,2,4.225,False,2.5,4.0,4.0,8.0,False,False,4.55,2,3.9,2,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2025-03-25_201396_Report_08-1665_201396.pdf
708,80dafeacb7f887374c6737f0d90d4102cb4fe951d4ccfcd22936e8195a6fd8b6,2023-03-21_179408_SOP_23-1066_179408.pdf,2,4.225,False,7.5,4.5,2.0,3.5,False,False,4.6,2,3.85,2,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2023-03-21_179408_SOP_23-1066_179408.pdf
709,842823417cd5e246f2d25455fdeaa4d16e9831353f9d2b43abdaecaf1e30679f,2021-04-20_157548_Report_42021_21-1721_157548.pdf,2,4.225,False,3.0,5.0,4.0,5.5,False,True,2.6,3,5.85,2,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2021-04-20_157548_Report_42021_21-1721_157548.pdf
710,8dc945863d67c4fa807d6c73b8e208f9864c98123418d8c8b9306a950643ff3e,2025-01-14_198846_Board_Letter_25-0142_198846.pdf,2,4.225,False,3.5,6.0,2.5,6.5,False,True,1.9,3,6.55,1,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2025-01-14_198846_Board_Letter_25-0142_198846.pdf
711,92e1d3bc0b2c20df8306318d2ebd707612b1d19aad940c0f77637e98d0916000,2023-12-05_186047_Board_Letter_23-4237_186047.pdf,2,4.225,False,3.5,7.0,2.0,6.0,False,True,2.05,3,6.4,1,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2023-12-05_186047_Board_Letter_23-4237_186047.pdf
712,9860ac30922002786daeb980194adb28145b4a30286474e8b5031993f1e42428,2023-07-25_182631_Motion_by_Supervisors_Solis_and_Hahn_23-2645_182631.pdf,2,4.225,False,5.5,2.5,4.0,5.5,False,False,5.35,2,3.1,3,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2023-07-25_182631_Motion_by_Supervisors_Solis_and_Hahn_23-2645_182631.pdf
713,a81b381663dcfc6600003620dd9857401cf54e755f93976f2b78edc524ee1c9e,2022-08-02_08-02-22_Board_Meeting_Transcript_C_1128367.pdf,2,4.225,False,6.0,2.5,3.0,7.0,False,False,5.05,2,3.4,3,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_analysis_docs\2022-08-02_08-02-22_Board_Meeting_Transcript_C_1128367.pdf
714,b2728c639f1020f8b430b0f37ba9e03ceb001004dd4a9b5857675d3b99e14688,2025-02-04_199535_Board_Letter_25-0529_199535.pdf,2,4.225,False,4.0,4.5,3.0,7.0,False,False,3.4,3,5.05,2,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2025-02-04_199535_Board_Letter_25-0529_199535.pdf
715,b96889318d47ac20b1d43d195afd1d0aa619f03573ab8ea4b887c56652bbd25a,2023-11-21_185903_Public_CommentCorrespondence_23-4168_185903.pdf,2,4.225,False,9.5,1.0,2.0,6.0,False,False,4.65,2,3.8,2,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2023-11-21_185903_Public_CommentCorrespondence_23-4168_185903.pdf
716,ce39e38db6dffe2a79ffc9c6e7d8916c3397b2e84ec12ff897241b2bc4c05809,2023-04-04_179166_Board_Letter_23-1276_179166.pdf,2,4.225,False,4.5,3.5,4.0,5.5,False,True,7.55,1,0.9,4,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2023-04-04_179166_Board_Letter_23-1276_179166.pdf
717,ce772dc65d0f8f8cd45f8e2309065d26f0f06e0b8dfa7a00ab0c644ba36c02b0,2025-09-02_206338_Board_Letter_25-4548_206338.pdf,2,4.225,False,4.0,4.0,4.0,5.5,False,True,7.3,1,1.15,3,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2025-09-02_206338_Board_Letter_25-4548_206338.pdf
718,e196e4e86913ae53c2782963448be998df0279369e6a43c43743f6a46db4b9da,homeleness.pdf,2,4.225,False,7.5,3.0,2.0,6.0,False,False,2.95,3,5.5,2,C:\Users\Matheus.Ligeiro\scrap_page\board_comms\homeleness.pdf
719,e56a4b806b8833753fe1fdd6e235a09ae33ab4010f6035a7aa0a5edf0021f2ec,2020-09-29_149085_Crininal_Justic_Reform_Strategy_20-5156_149085.pdf,2,4.225,False,7.0,1.0,2.5,9.0,False,False,4.95,2,3.5,2,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2020-09-29_149085_Crininal_Justic_Reform_Strategy_20-5156_149085.pdf
720,e703a82a93b5f7be0e7a1eeb77f6d287d70cf14662a9c12c26122928d11e78ef,2022-02-08_165373_REPORT_16-1656_165373.pdf,2,4.225,False,7.5,1.0,3.0,7.0,False,False,4.35,2,4.1,2,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2022-02-08_165373_REPORT_16-1656_165373.pdf
721,ecdc0aad70ba3ed4a014789316680f50cbc38ab9c10811e3c22f5cdf7ad205b2,2021-03-09_154217_ORDA_21-1051_154217.pdf,2,4.225,False,7.5,4.5,2.0,3.5,False,True,6.0,1,2.45,3,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2021-03-09_154217_ORDA_21-1051_154217.pdf
722,7d182793a62fdb73699902568770e8ad621e65a289bd5ee67b2604ac0879eea1,2025-11-18_210192_Public_Comments_25-6616_210192.pdf,2,4.2,False,2.5,3.5,4.5,7.5,True,False,5.55,2,4.95,2,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2025-11-18_210192_Public_Comments_25-6616_210192.pdf
723,78d72db292cbea3edfa13fd0e7981ae62c9729edb4792a6d62e4e2484d5506a2,2020-07-28_147590_PUBLIC_COMMENT_20-3881_147590.pdf,2,4.2,False,5.0,2.5,4.5,5.0,True,False,4.85,2,4.95,2,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2020-07-28_147590_PUBLIC_COMMENT_20-3881_147590.pdf
724,155cf4bbcf78fc46b66dd078a3b0905036317f17d2a3fa29b8085f1601c3dc97,2022-09-27_173301_Certified_Ordinance_22-3297_173301.pdf,2,4.2,False,8,2,4,2,True,False,4.9,2,,,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2022-09-27_173301_Certified_Ordinance_22-3297_173301.pdf
725,250a7bad68fc9a85ec3e5a716663a5c53b5a0ec4b4f6170d7f1bfd3c65454457,2025-04-01_201356_Motion_by_Supervisors_Horvath_and_Barger_25-1679_201356.pdf,2,4.2,False,8,1,3,6,True,False,,,4.9,2,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2025-04-01_201356_Motion_by_Supervisors_Horvath_and_Barger_25-1679_201356.pdf
726,861a0876eee3b2565d47ef2e30891f5349071c4f8ce59f157d9f3dc9bb0e9c04,2023-02-07_177599_Revised_Substitute_Motion_by_Supervisors_Mitchell_and_Horvath_23-0326_177599.pdf,2,4.2,False,8.0,0.5,2.5,8.0,True,True,6.4,1,2.7,3,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2023-02-07_177599_Revised_Substitute_Motion_by_Supervisors_Mitchell_and_Horvath_23-0326_177599.pdf
727,160e8c8781e8b697d84ce309eb7b8be1ce348110e67fb9d34ef7e5222ca0a055,2025-12-16_210771_Presentation_25-0858_210771.pdf,2,4.2,False,8.0,2.5,3.0,3.5,False,True,2.55,3,5.85,2,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2025-12-16_210771_Presentation_25-0858_210771.pdf
728,1e5d48eb8585da9504fe9c4a7484546c7b85a35865abcbb83cc349bf9a0e2983,2021-02-09_153772_Report_21-0739_153772.pdf,2,4.2,False,3.0,6.0,3.0,6.0,False,True,2.55,3,5.85,2,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2021-02-09_153772_Report_21-0739_153772.pdf
729,2517049669b42251e4bef34a4c98106317e142782935d9949cbf677d01ada5d1,2021-12-07_164300_Report_21-4689_164300.pdf,2,4.2,False,5.0,4.0,3.0,6.0,False,False,4.0,2,4.4,2,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2021-12-07_164300_Report_21-4689_164300.pdf
730,4c9ea61483a2e560204eb80a331e52518550438e9834916f6f1040e60b100606,2025-06-24_06-24-25_Board_Meeting_Transcript_C_1188615.pdf,2,4.2,False,4.0,4.0,3.5,6.5,False,True,0.75,4,7.65,1,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_analysis_docs\2025-06-24_06-24-25_Board_Meeting_Transcript_C_1188615.pdf
731,51d48fcb520927452518f40ee1abd0cef2bf9378e66ac02c4cf90e091477ac57,2025-12-09_210668_Report_25-6477_210668.pdf,2,4.2,False,6.0,3.0,3.0,6.0,False,False,4.0,2,4.4,2,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2025-12-09_210668_Report_25-6477_210668.pdf
732,5f17d2adfcde9e3799345adff805eab015a25aa0bff14d84966eb9093157e175,2024-09-10_195174_Revised_motion_by_Supervisors_Solis_and_Hahn_24-3782_195174.pdf,2,4.2,False,5.5,3.0,2.5,8.0,False,True,2.3,3,6.1,1,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2024-09-10_195174_Revised_motion_by_Supervisors_Solis_and_Hahn_24-3782_195174.pdf
733,60831091d57c8b0af0035432f7cd492f6e026253313a4183eb036b62ba670f12,2023-02-07_177687_Report_23-0326_177687.pdf,2,4.2,False,7.0,1.5,2.5,8.0,False,False,4.4,2,4.0,2,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2023-02-07_177687_Report_23-0326_177687.pdf
734,749a046d27773ca509f8d028a6d53b074cc168b2de864bf426189fbdb4703397,2024-10-22_196498_Board_Letter_24-4688_196498.pdf,2,4.2,False,2.5,5.0,3.0,8.5,False,True,7.05,1,1.35,3,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2024-10-22_196498_Board_Letter_24-4688_196498.pdf
735,77ff284fe9bd8240c6a1f980d13cc7c15777fe272bba31654e3c9d4d8088b01b,2024-06-24_192625_Report_24-2407_192625.pdf,2,4.2,False,7.5,1.0,2.5,8.0,False,False,5.3,2,3.1,3,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2024-06-24_192625_Report_24-2407_192625.pdf
736,873972013f31dcec07755abbddbf0505ecdff6ee28dc3366411b3b1c572e474d,2025-09-30_Statement_of_Proceedings_for_9302025_1193852.pdf,2,4.2,False,3.5,4.5,3.5,6.5,False,True,1.6,3,6.8,1,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_analysis_docs\2025-09-30_Statement_of_Proceedings_for_9302025_1193852.pdf
737,b3937ea1e8ef7d6fa0f8e57dcfb7ae6d94f9cb9b545f67258325e4ebab040f9f,2023-04-18_179491_Board_Letter_23-1416_179491.pdf,2,4.2,False,7.0,3.0,2.5,5.5,False,False,4.65,2,3.75,2,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2023-04-18_179491_Board_Letter_23-1416_179491.pdf
738,ce9629ef7317e1006ac21b06c34f0142d087c2a2037428159b49735858592985,2021-08-10_08-10-21_Board_Meeting_Transcript_C_1111561.pdf,2,4.2,False,3.5,3.5,4.0,7.0,False,True,7.2,1,1.2,3,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_analysis_docs\2021-08-10_08-10-21_Board_Meeting_Transcript_C_1111561.pdf
739,decf8432ca7e4a977b3d1e40f994b60d0cebd141235ba67177a86846d0e027cd,2025-04-01_201480_Report_25-1679_201480.pdf,2,4.2,False,5.0,3.0,3.5,6.5,False,False,3.35,3,5.05,2,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2025-04-01_201480_Report_25-1679_201480.pdf
740,e9740a6e8696dbea66d79b4edc33e1cc40501879dffb236db6dbe5aac3b4a164,2023-11-07_186797_SOP_23-4049_186797.pdf,2,4.2,False,6.0,3.0,3.0,6.0,False,False,4.9,2,3.5,2,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2023-11-07_186797_SOP_23-4049_186797.pdf
741,1ca2532de702e95d5948635e491a40113d3a80bef7630b9ef84faedd9cc766d9,2022-08-30_172215_Report_22-3117_172215.pdf,2,4.2,False,0,8,2,10,False,False,,,4.2,2,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2022-08-30_172215_Report_22-3117_172215.pdf
742,6e1056ff7525d6fdc9c868b13a028ec6b058ffb5e22d7e6f1abd434c786b5cf1,2024-11-26_197313_Board_Letter_24-5285_197313.pdf,2,4.2,False,1,7,2,10,False,False,,,4.2,2,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2024-11-26_197313_Board_Letter_24-5285_197313.pdf
743,7b6d18c0bbad95a968102d10fbc22c90e2d3e1b6bb1ce8f0852deb1e3e3b3bef,2025-10-21_208814_Presentation_24-0695_208814.pdf,2,4.175,False,7.0,2.0,4.0,3.5,True,False,4.4,2,4.3,2,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2025-10-21_208814_Presentation_24-0695_208814.pdf
744,c8857320502a4b987cc3b4dc8a791a648d65e990cd8197ec207631901558b66b,2022-07-26_165375_report_13-0268_165375.pdf,2,4.175,False,10.0,0.0,2.0,6.5,True,False,4.3,2,4.4,2,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2022-07-26_165375_report_13-0268_165375.pdf
745,1d32b057ce73020f4ac9ff1e8c365b78c57c57b988b07af5519085586a1822a1,2025-02-04_02-04-25_Board_Meeting_Transcript_C_1177039.pdf,2,4.175,False,4.0,4.5,3.5,5.5,False,True,0.55,4,7.8,1,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_analysis_docs\2025-02-04_02-04-25_Board_Meeting_Transcript_C_1177039.pdf
746,2598c419f30192204bcc5a6fa43158735bee63f5f6488da6fb7ed1ab3269def4,2021-03-09_154448_Public_Comment_21-1140_154448.pdf,2,4.175,False,5.5,3.0,3.5,5.5,False,True,6.55,1,1.8,3,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2021-03-09_154448_Public_Comment_21-1140_154448.pdf
747,3080a085476f79754fd70af33f216cded74c34153f286d6a1e4d0186401294ad,2026-02-27_213307_Health_Services_Presentation_26-1395_213307.pdf,2,4.175,False,8.0,2.0,2.0,6.5,False,False,4.25,2,4.1,2,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2026-02-27_213307_Health_Services_Presentation_26-1395_213307.pdf
748,3f9833923b43b21807ff9c6243ab40d9d873749380791013333fce901b278319,2025-02-11_211097_Health_and_Mental_Health_Cluster_Meeting_Transcript_25-0008_211097.pdf,2,4.175,False,3.0,7.5,2.5,4.5,False,False,3.3,3,5.05,2,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_analysis_docs\2025-02-11_211097_Health_and_Mental_Health_Cluster_Meeting_Transcript_25-0008_211097.pdf
749,4b9a1dc2c6f81d1a9f5c0cb72c50cd50b99b8440b77fbd2633fab65c6640d3b1,2023-06-06_180987_Board_Letter_23-2007_180987.pdf,2,4.175,False,4.0,4.0,3.0,7.5,False,True,6.45,1,1.9,3,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2023-06-06_180987_Board_Letter_23-2007_180987.pdf
750,512f4a1116c6709b58b92728018ba5c07a71dca0a060d207d69128a4e04e1bad,2025-02-11_208943_Community_Services_Cluster_Meeting_Agenda_25-0008_208943.pdf,2,4.175,False,6.0,2.5,3.5,5.5,False,False,3.15,3,5.2,2,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2025-02-11_208943_Community_Services_Cluster_Meeting_Agenda_25-0008_208943.pdf
751,52289e95afcb3cb70f097428a1389852ef5d33c4c7bfc977f8961f58276c4c33,2023-12-19_186872_Motion_by_Supervisors_Horvath_and_Hahn_23-4535_186872.pdf,2,4.175,False,5.0,3.0,3.0,7.5,False,True,6.15,1,2.2,3,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2023-12-19_186872_Motion_by_Supervisors_Horvath_and_Hahn_23-4535_186872.pdf
752,5fdaaa84912422ca711fc33d933d5e8c426ebcfec9b74f421aa5fa53ed67f010,2020-12-08_150907_RRCC_BOARD_LETTER_20-6496_150907.pdf,2,4.175,False,3.0,5.5,3.5,5.5,False,True,2.5,3,5.85,2,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2020-12-08_150907_RRCC_BOARD_LETTER_20-6496_150907.pdf
753,646d292f58458ea9429e8d30708e75483d85bbfb7c373e9dea20f958a99ba4f1,2020-06-09_146428_Report_20-3005_146428.pdf,2,4.175,False,5.0,3.0,3.0,7.5,False,True,6.25,1,2.1,3,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2020-06-09_146428_Report_20-3005_146428.pdf
754,6697684f85047489037feda6c042d291a53eac2c58a4f96cb445d59dc37591e0,2024-09-17_195782_Public_CommentCorrespondence_12-9998_195782.pdf,2,4.175,False,3.5,6.0,3.0,5.0,False,True,1.7,3,6.65,1,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2024-09-17_195782_Public_CommentCorrespondence_12-9998_195782.pdf
755,740220cecfb7087d6edf7d7fdccbb3880383105ada198a349c4eadba6d0ef50a,2025-07-01_07-01-25_Board_Meeting_Transcript_1188616.pdf,2,4.175,False,4.5,4.0,3.5,5.5,False,True,0.55,4,7.8,1,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_analysis_docs\2025-07-01_07-01-25_Board_Meeting_Transcript_1188616.pdf
756,86dc20c0c9cef210f4e1d104ae1e864b5ff88368b6e8d50b5051a82a5abb34b3,2024-09-17_192392_Public_CommentCorrespondence_24-2303_192392.pdf,2,4.175,False,5.0,5.0,3.5,3.0,False,True,0.3,4,8.05,1,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2024-09-17_192392_Public_CommentCorrespondence_24-2303_192392.pdf
757,9fef2267ce5fdb17579e2ee061e31c76403f6e689703a8fd791994b7bc22ca72,2024-11-06_196978_Board_Letter_24-4878_196978.pdf,2,4.175,False,4.5,2.5,3.5,8.0,False,True,6.55,1,1.8,3,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2024-11-06_196978_Board_Letter_24-4878_196978.pdf
758,a2b26777778d3bc9c2abf037fb8d83a65df340c77a148b090b13b6533adcc520,2022-09-27_173274_Report_22-3490_173274.pdf,2,4.175,False,8.0,1.0,2.5,7.0,False,False,3.8,2,4.55,2,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2022-09-27_173274_Report_22-3490_173274.pdf
759,a5029b26f5ae1aa9cd1dd209f66ba983d8e2eb505bc8e3f302c34875cd1d04d7,2022-06-14_169631_Board_Letter_22-2109_169631.pdf,2,4.175,False,5.0,2.0,3.5,8.0,False,False,4.05,2,4.3,2,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2022-06-14_169631_Board_Letter_22-2109_169631.pdf
760,c49677e685359851d5384e3bd5ddc161501d9cfa5c4016a10257408b8525b52d,2025-03-18_200934_Board_Letter_25-1369_200934.pdf,2,4.175,False,4.0,5.0,2.5,7.0,False,True,6.15,1,2.2,3,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2025-03-18_200934_Board_Letter_25-1369_200934.pdf
761,c4c40733a3ef66cf4efe9fc27ab4edb9ac0298081bdd84d96eca745f3f2be49f,2024-06-25_192871_Report_24-2480_192871.pdf,2,4.175,False,5.0,4.5,3.0,5.0,False,True,6.15,1,2.2,3,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2024-06-25_192871_Report_24-2480_192871.pdf
762,d4580d5790917bd081c860d64922f40e30e459623393969bfee23b815f1ee4ee,2024-09-17_202062_Public_CommentCorrespondence_12-9998_202062.pdf,2,4.175,False,4.0,4.0,3.0,7.5,False,True,0.9,4,7.45,1,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2024-09-17_202062_Public_CommentCorrespondence_12-9998_202062.pdf
763,dd22669e9ea06e153a9464d3022ca37acce4ef637767759676bdcbb515b9190d,2025-06-03_203217_Board_Letter_25-2837_203217.pdf,2,4.175,False,3.5,4.5,3.0,7.5,False,True,1.9,3,6.45,1,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2025-06-03_203217_Board_Letter_25-2837_203217.pdf
764,e46f69cb2f4d883e6ce9c7f8184844ef6615319c819091c11544570b0872195d,2023-12-19_186829_Public_CommentCorrespondence_23-4512_186829.pdf,2,4.175,False,6.5,3.0,3.0,5.0,False,False,4.4,2,3.95,2,C:\Users\Matheus.Ligeiro\scrap_page\lacounty_keyword_docs\2023-12-19_186829_Public_CommentCorrespondence_23-4512_186829.pdf
